step,epoch,loss
3150,12.2568093385214,0.0118
3200,12.45136186770428,0.0115
3250,12.645914396887159,0.0119
3300,12.84046692607004,0.0116
3350,13.035019455252918,0.0121
3400,13.229571984435797,0.009
3450,13.424124513618677,0.0105
3500,13.618677042801556,0.0099
3550,13.813229571984436,0.0073
3600,14.007782101167315,0.0106
3650,14.202334630350194,0.0099
3700,14.396887159533074,0.009
3750,14.591439688715953,0.0091
3800,14.785992217898833,0.0077
3850,14.980544747081712,0.0085
3900,15.17509727626459,0.0063
3950,15.369649805447471,0.0075
4000,15.56420233463035,0.0092
4050,15.75875486381323,0.0061
4100,15.95330739299611,0.0087
4150,16.147859922178988,0.0064
4200,16.342412451361866,0.0067
4250,16.53696498054475,0.0084
4300,16.731517509727627,0.0086
4350,16.926070038910506,0.006
4400,17.120622568093385,0.0065
4450,17.315175097276263,0.0067
4500,17.509727626459146,0.0058
4550,17.704280155642024,0.0074
4600,17.898832684824903,0.0061
4650,18.09338521400778,0.005
4700,18.28793774319066,0.0068
4750,18.48249027237354,0.0048
4800,18.67704280155642,0.0061
4850,18.8715953307393,0.0067
4900,19.06614785992218,0.0058
4950,19.260700389105057,0.0055
5000,19.455252918287936,0.0059
5050,19.64980544747082,0.0045
5100,19.844357976653697,0.0059
5150,20.038910505836576,0.0039
5200,20.233463035019454,0.0033
5250,20.428015564202333,0.0053
5300,20.622568093385215,0.0038
5350,20.817120622568094,0.0055
5400,21.011673151750973,0.006
5450,21.20622568093385,0.0056
5500,21.40077821011673,0.0039
5550,21.595330739299612,0.0047
5600,21.78988326848249,0.004
5650,21.98443579766537,0.0043
5700,22.17898832684825,0.0047
5750,22.373540856031127,0.004
5800,22.56809338521401,0.0046
5850,22.762645914396888,0.0047
5900,22.957198443579767,0.0041
5950,23.151750972762645,0.0052
6000,23.346303501945524,0.0046
6050,23.540856031128406,0.0045
6100,23.735408560311285,0.0043
6150,23.929961089494164,0.0037
6200,24.124513618677042,0.0044
6250,24.31906614785992,0.0038
6300,24.5136186770428,0.0043
6350,24.708171206225682,0.003
6400,24.90272373540856,0.0031
6450,25.09727626459144,0.0036
6500,25.291828793774318,0.0037
6550,25.486381322957197,0.0037
6600,25.68093385214008,0.0042
6650,25.875486381322958,0.0033
6700,26.070038910505836,0.0037
6750,26.264591439688715,0.0025
6800,26.459143968871594,0.0046
6850,26.653696498054476,0.003
6900,26.848249027237355,0.0021
6950,27.042801556420233,0.0032
7000,27.237354085603112,0.0027
7050,27.43190661478599,0.0026
7100,27.626459143968873,0.0029
7150,27.82101167315175,0.0026
7200,28.01556420233463,0.0052
7250,28.21011673151751,0.0034
7300,28.404669260700388,0.0029
7350,28.59922178988327,0.0027
7400,28.79377431906615,0.0039
7450,28.988326848249027,0.0029
7500,29.182879377431906,0.0025
7550,29.377431906614785,0.004
7600,29.571984435797667,0.0028
7650,29.766536964980546,0.0035
7700,29.961089494163424,0.0034
7750,30.155642023346303,0.0034
7800,30.35019455252918,0.0025
7850,30.544747081712064,0.0028
7900,30.739299610894943,0.003
7950,30.93385214007782,0.0024
8000,31.1284046692607,0.004
8050,31.32295719844358,0.0024
8100,31.51750972762646,0.0026
8150,31.71206225680934,0.0019
8200,31.90661478599222,0.0024
8250,32.1011673151751,0.0022
8300,32.295719844357976,0.0037
8350,32.490272373540854,0.0027
8400,32.68482490272373,0.0026
8450,32.87937743190661,0.0023
8500,33.0739299610895,0.0024
8550,33.268482490272376,0.0036
8600,33.463035019455255,0.0028
8650,33.65758754863813,0.0019
8700,33.85214007782101,0.0026
8750,34.04669260700389,0.0019
8800,34.24124513618677,0.0025
8850,34.43579766536965,0.0023
8900,34.63035019455253,0.0024
8950,34.824902723735406,0.0027
9000,35.01945525291829,0.0018
9050,35.21400778210117,0.0022
9100,35.40856031128405,0.0016
9150,35.60311284046693,0.0024
9200,35.797665369649806,0.0014
9250,35.992217898832685,0.0026
9300,36.18677042801556,0.0016
9350,36.38132295719844,0.0016
9400,36.57587548638132,0.0014
9450,36.7704280155642,0.0032
9500,36.96498054474708,0.0031
9550,37.159533073929964,0.0024
9600,37.35408560311284,0.003
9650,37.54863813229572,0.0019
9700,37.7431906614786,0.0022
9750,37.93774319066148,0.0028
9800,38.13229571984436,0.0016
9850,38.326848249027236,0.0026
9900,38.521400778210115,0.0022
9950,38.715953307392994,0.0019
10000,38.91050583657587,0.0018
10050,39.10505836575876,0.002
10100,39.29961089494164,0.0028
10150,39.494163424124515,0.0019
10200,39.688715953307394,0.0019
10250,39.88326848249027,0.0018
10300,40.07782101167315,0.0017
10350,40.27237354085603,0.0013
10400,40.46692607003891,0.0023
10450,40.66147859922179,0.0012
10500,40.856031128404666,0.0022
10550,41.05058365758755,0.0015
10600,41.24513618677043,0.0011
10650,41.43968871595331,0.0023
10700,41.63424124513619,0.0017
10750,41.82879377431907,0.0012
10800,42.023346303501945,0.0018
10850,42.217898832684824,0.0012
10900,42.4124513618677,0.0017
10950,42.60700389105058,0.0018
11000,42.80155642023346,0.0022
11050,42.99610894941634,0.0014
11100,43.190661478599225,0.0018
11150,43.3852140077821,0.0016
11200,43.57976653696498,0.0024
11250,43.77431906614786,0.0018
11300,43.96887159533074,0.0017
11350,44.16342412451362,0.0022
11400,44.3579766536965,0.0014
11450,44.552529182879375,0.0019
11500,44.747081712062254,0.0016
11550,44.94163424124513,0.0015
11600,45.13618677042802,0.0017
11650,45.3307392996109,0.0008
11700,45.525291828793776,0.001
11750,45.719844357976655,0.0009
11800,45.91439688715953,0.0024
11850,46.10894941634241,0.001
11900,46.30350194552529,0.0016
11950,46.49805447470817,0.0011
12000,46.69260700389105,0.0015
12050,46.88715953307393,0.0007
12100,47.08171206225681,0.0025
12150,47.27626459143969,0.0015
12200,47.47081712062257,0.0014
12250,47.66536964980545,0.0014
12300,47.85992217898833,0.0009
12350,48.054474708171206,0.001
12400,48.249027237354085,0.0014
12450,48.44357976653696,0.0013
12500,48.63813229571984,0.001
12550,48.83268482490272,0.0014
12600,49.02723735408561,0.0008
12650,49.221789883268485,0.0014
12700,49.416342412451364,0.0019
12750,49.61089494163424,0.001
12800,49.80544747081712,0.0014
12850,50.0,0.0011
12900,50.19455252918288,0.0018
12950,50.38910505836576,0.001
13000,50.583657587548636,0.0018
13050,50.778210116731515,0.0011
13100,50.97276264591439,0.0008
13150,51.16731517509728,0.0009
13200,51.36186770428016,0.0018
13250,51.55642023346304,0.001
13300,51.750972762645915,0.0006
13350,51.945525291828794,0.0014
13400,52.14007782101167,0.0004
13450,52.33463035019455,0.0006
13500,52.52918287937743,0.0015
13550,52.72373540856031,0.0017
13600,52.91828793774319,0.0008
13650,53.11284046692607,0.0006
13700,53.30739299610895,0.0013
13750,53.50194552529183,0.0007
13800,53.69649805447471,0.0017
13850,53.89105058365759,0.0009
13900,54.08560311284047,0.001
13950,54.280155642023345,0.0021
14000,54.474708171206224,0.0016
14050,54.6692607003891,0.0007
14100,54.86381322957198,0.0009
14150,55.05836575875487,0.0006
14200,55.252918287937746,0.0008
14250,55.447470817120625,0.0008
14300,55.6420233463035,0.0015
14350,55.83657587548638,0.0011
14400,56.03112840466926,0.0011
14450,56.22568093385214,0.0011
14500,56.42023346303502,0.0011
14550,56.6147859922179,0.0017
14600,56.809338521400775,0.0014
14650,57.00389105058366,0.0012
14700,57.19844357976654,0.0008
14750,57.39299610894942,0.0008
14800,57.5875486381323,0.0014
14850,57.782101167315176,0.0007
14900,57.976653696498055,0.0009
14950,58.17120622568093,0.0006
15000,58.36575875486381,0.0013
15050,58.56031128404669,0.0008
15100,58.75486381322957,0.001
15150,58.94941634241245,0.0007
15200,59.143968871595334,0.0005
15250,59.33852140077821,0.0005
15300,59.53307392996109,0.0013
15350,59.72762645914397,0.0006
15400,59.92217898832685,0.0007
15450,60.11673151750973,0.0006
15500,60.311284046692606,0.0011
15550,60.505836575875485,0.0009
15600,60.70038910505836,0.0012
15650,60.89494163424124,0.0007
15700,61.08949416342413,0.0019
15750,61.284046692607006,0.0006
15800,61.478599221789885,0.0008
15850,61.673151750972764,0.0005
15900,61.86770428015564,0.0004
15950,62.06225680933852,0.0008
16000,62.2568093385214,0.0006
16050,62.45136186770428,0.0008
16100,62.64591439688716,0.0006
16150,62.840466926070036,0.0005
16200,63.03501945525292,0.0009
16250,63.2295719844358,0.0013
16300,63.42412451361868,0.0008
16350,63.61867704280156,0.0008
16400,63.81322957198444,0.0007
16450,64.00778210116732,0.0006
16500,64.2023346303502,0.0004
16550,64.39688715953308,0.0004
16600,64.59143968871595,0.0009
16650,64.78599221789884,0.0009
16700,64.98054474708171,0.001
16750,65.1750972762646,0.0007
16800,65.36964980544747,0.0005
16850,65.56420233463035,0.0004
16900,65.75875486381322,0.0004
16950,65.95330739299611,0.0009
17000,66.147859922179,0.0007
17050,66.34241245136187,0.0006
17100,66.53696498054475,0.0002
17150,66.73151750972762,0.0006
17200,66.92607003891051,0.0006
17250,67.12062256809338,0.0004
17300,67.31517509727627,0.0003
17350,67.50972762645914,0.0006
17400,67.70428015564202,0.0004
17450,67.8988326848249,0.0007
17500,68.09338521400778,0.0007
17550,68.28793774319067,0.0006
17600,68.48249027237354,0.0007
17650,68.67704280155642,0.0003
17700,68.8715953307393,0.0003
17750,69.06614785992218,0.0008
17800,69.26070038910505,0.0003
17850,69.45525291828794,0.0004
17900,69.64980544747081,0.0005
17950,69.8443579766537,0.0005
18000,70.03891050583658,0.0004
18050,70.23346303501945,0.0006
18100,70.42801556420234,0.0005
18150,70.62256809338521,0.0003
18200,70.8171206225681,0.0002
18250,71.01167315175097,0.0001
18300,71.20622568093385,0.0005
18350,71.40077821011673,0.0005
18400,71.59533073929961,0.0003
18450,71.78988326848248,0.0004
18500,71.98443579766537,0.0003
18550,72.17898832684826,0.0005
18600,72.37354085603113,0.0004
18650,72.56809338521401,0.0002
18700,72.76264591439688,0.0006
18750,72.95719844357977,0.0004
18800,73.15175097276264,0.0001
18850,73.34630350194553,0.0002
18900,73.5408560311284,0.0002
18950,73.73540856031128,0.0003
19000,73.92996108949416,0.0003
19050,74.12451361867704,0.0003
19100,74.31906614785993,0.0008
19150,74.5136186770428,0.0002
19200,74.70817120622569,0.0006
19250,74.90272373540856,0.0005
19300,75.09727626459144,0.0001
19350,75.29182879377431,0.0002
19400,75.4863813229572,0.0003
19450,75.68093385214007,0.0002
19500,75.87548638132296,0.0001
19550,76.07003891050584,0.0001
19600,76.26459143968872,0.0
19650,76.4591439688716,0.0004
19700,76.65369649805447,0.0002
19750,76.84824902723736,0.0001
19800,77.04280155642023,0.0002
19850,77.23735408560312,0.0008
19900,77.43190661478599,0.0004
19950,77.62645914396887,0.0004
20000,77.82101167315174,0.0007
20050,78.01556420233463,0.0004
20100,78.21011673151752,0.0003
20150,78.40466926070039,0.0002
20200,78.59922178988327,0.0002
20250,78.79377431906615,0.0001
20300,78.98832684824903,0.0003
20350,79.1828793774319,0.0003
20400,79.37743190661479,0.0004
20450,79.57198443579766,0.0001
20500,79.76653696498055,0.0001
20550,79.96108949416342,0.0004
20600,80.1556420233463,0.0003
20650,80.35019455252919,0.0004
20700,80.54474708171206,0.0003
20750,80.73929961089495,0.0001
20800,80.93385214007782,0.0001
20850,81.1284046692607,0.0001
20900,81.32295719844358,0.0
20950,81.51750972762646,0.0005
21000,81.71206225680933,0.0002
21050,81.90661478599222,0.0002
21100,82.1011673151751,0.0003
21150,82.29571984435798,0.0001
21200,82.49027237354086,0.0003
21250,82.68482490272373,0.0003
21300,82.87937743190662,0.0004
21350,83.07392996108949,0.0004
21400,83.26848249027238,0.0004
21450,83.46303501945525,0.0001
21500,83.65758754863813,0.0002
21550,83.852140077821,0.0001
21600,84.04669260700389,0.0001
21650,84.24124513618678,0.0001
21700,84.43579766536965,0.0
21750,84.63035019455253,0.0003
21800,84.8249027237354,0.0001
21850,85.01945525291829,0.0001
21900,85.21400778210116,0.0
21950,85.40856031128405,0.0001
22000,85.60311284046692,0.0002
22050,85.7976653696498,0.0
22100,85.99221789883268,0.0
22150,86.18677042801556,0.0001
22200,86.38132295719845,0.0
22250,86.57587548638132,0.0
22300,86.7704280155642,0.0003
22350,86.96498054474708,0.0004
22400,87.15953307392996,0.0001
22450,87.35408560311284,0.0
22500,87.54863813229572,0.0
22550,87.7431906614786,0.0001
22600,87.93774319066148,0.0001
22650,88.13229571984436,0.0003
22700,88.32684824902724,0.0001
22750,88.52140077821012,0.0
22800,88.715953307393,0.0001
22850,88.91050583657588,0.0002
22900,89.10505836575875,0.0004
22950,89.29961089494164,0.0001
23000,89.49416342412451,0.0002
23050,89.6887159533074,0.0001
23100,89.88326848249027,0.0001
23150,90.07782101167315,0.0
23200,90.27237354085604,0.0001
23250,90.46692607003891,0.0001
23300,90.6614785992218,0.0
23350,90.85603112840467,0.0001
23400,91.05058365758755,0.0001
23450,91.24513618677042,0.0
23500,91.43968871595331,0.0
23550,91.63424124513618,0.0
23600,91.82879377431907,0.0
23650,92.02334630350195,0.0
23700,92.21789883268482,0.0
23750,92.41245136186771,0.0
23800,92.60700389105058,0.0001
23850,92.80155642023347,0.0001
23900,92.99610894941634,0.0
23950,93.19066147859922,0.0
24000,93.3852140077821,0.0001
24050,93.57976653696498,0.0001
24100,93.77431906614785,0.0
24150,93.96887159533074,0.0
24200,94.16342412451363,0.0
24250,94.3579766536965,0.0
24300,94.55252918287938,0.0
24350,94.74708171206225,0.0001
24400,94.94163424124514,0.0002
24450,95.13618677042801,0.0
24500,95.3307392996109,0.0001
24550,95.52529182879377,0.0001
24600,95.71984435797665,0.0
24650,95.91439688715953,0.0
24700,96.10894941634241,0.0
24750,96.3035019455253,0.0
24800,96.49805447470817,0.0001
24850,96.69260700389106,0.0
24900,96.88715953307393,0.0
24950,97.08171206225681,0.0
25000,97.27626459143968,0.0
25050,97.47081712062257,0.0001
25100,97.66536964980544,0.0
25150,97.85992217898833,0.0001
25200,98.05447470817121,0.0
25250,98.24902723735408,0.0
25300,98.44357976653697,0.0
25350,98.63813229571984,0.0
25400,98.83268482490273,0.0
25450,99.0272373540856,0.0001
25500,99.22178988326849,0.0
25550,99.41634241245136,0.0001
25600,99.61089494163424,0.0
25650,99.80544747081711,0.0001
25700,100.0,0.0
25750,100.19455252918289,0.0013
25800,100.38910505836576,0.0005
25850,100.58365758754864,0.0015
25900,100.77821011673151,0.0004
25950,100.9727626459144,0.0005
26000,101.16731517509727,0.0015
26050,101.36186770428016,0.0015
26100,101.55642023346303,0.0016
26150,101.75097276264592,0.0019
26200,101.94552529182879,0.0007
26250,102.14007782101167,0.0009
26300,102.33463035019456,0.001
26350,102.52918287937743,0.0007
26400,102.72373540856032,0.0006
26450,102.91828793774319,0.0006
26500,103.11284046692607,0.0011
26550,103.30739299610894,0.0004
26600,103.50194552529183,0.0008
26650,103.6964980544747,0.0006
26700,103.89105058365759,0.0005
26750,104.08560311284047,0.0006
26800,104.28015564202335,0.0001
26850,104.47470817120623,0.0004
26900,104.6692607003891,0.0004
26950,104.86381322957199,0.0004
27000,105.05836575875486,0.0003
27050,105.25291828793775,0.0003
27100,105.44747081712062,0.0006
27150,105.6420233463035,0.0001
27200,105.83657587548637,0.0005
27250,106.03112840466926,0.0002
27300,106.22568093385215,0.0008
27350,106.42023346303502,0.0007
27400,106.6147859922179,0.0003
27450,106.80933852140078,0.0006
27500,107.00389105058366,0.0005
27550,107.19844357976653,0.0002
27600,107.39299610894942,0.0004
27650,107.58754863813229,0.0004
27700,107.78210116731518,0.0008
27750,107.97665369649805,0.0002
27800,108.17120622568093,0.0001
27850,108.36575875486382,0.0007
27900,108.56031128404669,0.0004
27950,108.75486381322958,0.0003
28000,108.94941634241245,0.0003
28050,109.14396887159533,0.0003
28100,109.3385214007782,0.0009
28150,109.53307392996109,0.0001
28200,109.72762645914396,0.0003
28250,109.92217898832685,0.0006
28300,110.11673151750973,0.0003
28350,110.3112840466926,0.0002
28400,110.50583657587549,0.0004
28450,110.70038910505836,0.0004
28500,110.89494163424125,0.0006
28550,111.08949416342412,0.0001
28600,111.284046692607,0.0002
28650,111.47859922178988,0.0004
28700,111.67315175097276,0.0002
28750,111.86770428015564,0.0008
28800,112.06225680933852,0.0001
28850,112.2568093385214,0.0002
28900,112.45136186770428,0.0001
28950,112.64591439688716,0.0002
29000,112.84046692607004,0.0003
29050,113.03501945525292,0.0006
29100,113.2295719844358,0.0001
29150,113.42412451361868,0.0001
29200,113.61867704280155,0.0005
29250,113.81322957198444,0.0002
29300,114.00778210116732,0.0003
29350,114.2023346303502,0.0002
29400,114.39688715953308,0.0002
29450,114.59143968871595,0.0001
29500,114.78599221789884,0.0002
29550,114.98054474708171,0.0007
29600,115.1750972762646,0.0001
29650,115.36964980544747,0.0006
29700,115.56420233463035,0.0002
29750,115.75875486381322,0.0001
29800,115.95330739299611,0.0002
29850,116.147859922179,0.0001
29900,116.34241245136187,0.0002
29950,116.53696498054475,0.0003
30000,116.73151750972762,0.0003
30050,116.92607003891051,0.0002
30100,117.12062256809338,0.0003
30150,117.31517509727627,0.0003
30200,117.50972762645914,0.0001
30250,117.70428015564202,0.0001
30300,117.8988326848249,0.0001
30350,118.09338521400778,0.0001
30400,118.28793774319067,0.0002
30450,118.48249027237354,0.0004
30500,118.67704280155642,0.0002
30550,118.8715953307393,0.0003
30600,119.06614785992218,0.0003
30650,119.26070038910505,0.0002
30700,119.45525291828794,0.0002
30750,119.64980544747081,0.0002
30800,119.8443579766537,0.0
30850,120.03891050583658,0.0004
30900,120.23346303501945,0.0003
30950,120.42801556420234,0.0002
31000,120.62256809338521,0.0001
31050,120.8171206225681,0.0001
31100,121.01167315175097,0.0001
31150,121.20622568093385,0.0001
31200,121.40077821011673,0.0
31250,121.59533073929961,0.0001
31300,121.78988326848248,0.0001
31350,121.98443579766537,0.0002
31400,122.17898832684826,0.0
31450,122.37354085603113,0.0001
31500,122.56809338521401,0.0002
31550,122.76264591439688,0.0001
31600,122.95719844357977,0.0002
31650,123.15175097276264,0.0002
31700,123.34630350194553,0.0
31750,123.5408560311284,0.0004
31800,123.73540856031128,0.0004
31850,123.92996108949416,0.0001
31900,124.12451361867704,0.0005
31950,124.31906614785993,0.0004
32000,124.5136186770428,0.0001
32050,124.70817120622569,0.0002
32100,124.90272373540856,0.0002
32150,125.09727626459144,0.0001
32200,125.29182879377431,0.0001
32250,125.4863813229572,0.0
32300,125.68093385214007,0.0002
32350,125.87548638132296,0.0003
32400,126.07003891050584,0.0005
32450,126.26459143968872,0.0003
32500,126.4591439688716,0.0001
32550,126.65369649805447,0.0002
32600,126.84824902723736,0.0003
32650,127.04280155642023,0.0001
32700,127.23735408560312,0.0003
32750,127.43190661478599,0.0001
32800,127.62645914396887,0.0001
32850,127.82101167315174,0.0
32900,128.01556420233464,0.0001
32950,128.2101167315175,0.0001
33000,128.4046692607004,0.0001
33050,128.59922178988327,0.0
33100,128.79377431906616,0.0
33150,128.98832684824902,0.0002
33200,129.1828793774319,0.0
33250,129.3774319066148,0.0001
33300,129.57198443579767,0.0003
33350,129.76653696498053,0.0
33400,129.96108949416342,0.0001
33450,130.1556420233463,0.0002
33500,130.3501945525292,0.0
33550,130.54474708171207,0.0001
33600,130.73929961089493,0.0002
33650,130.93385214007782,0.0
33700,131.1284046692607,0.0
33750,131.3229571984436,0.0
33800,131.51750972762645,0.0001
33850,131.71206225680933,0.0
33900,131.90661478599222,0.0
33950,132.1011673151751,0.0001
34000,132.295719844358,0.0002
34050,132.49027237354085,0.0001
34100,132.68482490272373,0.0001
34150,132.87937743190662,0.0
34200,133.0739299610895,0.0
34250,133.26848249027236,0.0
34300,133.46303501945525,0.0
34350,133.65758754863813,0.0
34400,133.85214007782102,0.0
34450,134.0466926070039,0.0
34500,134.24124513618676,0.0001
34550,134.43579766536965,0.0
34600,134.63035019455253,0.0001
34650,134.82490272373542,0.0001
34700,135.01945525291828,0.0
34750,135.21400778210116,0.0002
34800,135.40856031128405,0.0
34850,135.60311284046693,0.0001
34900,135.7976653696498,0.0
34950,135.99221789883268,0.0001
35000,136.18677042801556,0.0
35050,136.38132295719845,0.0
35100,136.57587548638134,0.0
35150,136.7704280155642,0.0
35200,136.96498054474708,0.0
35250,137.15953307392996,0.0
35300,137.35408560311285,0.0002
35350,137.5486381322957,0.0
35400,137.7431906614786,0.0001
35450,137.93774319066148,0.0
35500,138.13229571984436,0.0001
35550,138.32684824902725,0.0
35600,138.5214007782101,0.0
35650,138.715953307393,0.0
35700,138.91050583657588,0.0002
35750,139.10505836575877,0.0
35800,139.29961089494162,0.0
35850,139.4941634241245,0.0
35900,139.6887159533074,0.0
35950,139.88326848249028,0.0001
36000,140.07782101167317,0.0
36050,140.27237354085602,0.0
36100,140.4669260700389,0.0
36150,140.6614785992218,0.0
36200,140.85603112840468,0.0
36250,141.05058365758754,0.0
36300,141.24513618677042,0.0001
36350,141.4396887159533,0.0001
36400,141.6342412451362,0.0
36450,141.82879377431905,0.0001
36500,142.02334630350194,0.0
36550,142.21789883268482,0.0
36600,142.4124513618677,0.0
36650,142.6070038910506,0.0001
36700,142.80155642023345,0.0
36750,142.99610894941634,0.0
36800,143.19066147859922,0.0001
36850,143.3852140077821,0.0
36900,143.57976653696497,0.0
36950,143.77431906614785,0.0
37000,143.96887159533074,0.0
37050,144.16342412451363,0.0001
37100,144.3579766536965,0.0001
37150,144.55252918287937,0.0001
37200,144.74708171206225,0.0001
37250,144.94163424124514,0.0
37300,145.13618677042803,0.0
37350,145.33073929961088,0.0
37400,145.52529182879377,0.0001
37450,145.71984435797665,0.0
37500,145.91439688715954,0.0
37550,146.10894941634243,0.0002
37600,146.30350194552528,0.0
37650,146.49805447470817,0.0001
37700,146.69260700389106,0.0001
37750,146.88715953307394,0.0001
37800,147.0817120622568,0.0
37850,147.27626459143968,0.0
37900,147.47081712062257,0.0
37950,147.66536964980546,0.0
38000,147.8599221789883,0.0
38050,148.0544747081712,0.0
38100,148.24902723735408,0.0
38150,148.44357976653697,0.0
38200,148.63813229571986,0.0
38250,148.8326848249027,0.0
38300,149.0272373540856,0.0
38350,149.22178988326849,0.0
38400,149.41634241245137,0.0
38450,149.61089494163423,0.0
38500,149.8054474708171,0.0
38550,150.0,0.0
