step,epoch,loss
9750,6.570080862533692,0.076
9800,6.60377358490566,0.0484
9850,6.637466307277628,0.1354
9900,6.671159029649596,0.0499
9950,6.704851752021563,0.087
10000,6.738544474393531,0.0694
10050,6.772237196765499,0.0314
10100,6.8059299191374665,0.1116
10150,6.839622641509434,0.0675
10200,6.873315363881401,0.0708
10250,6.907008086253369,0.0636
10300,6.940700808625337,0.0242
10350,6.974393530997305,0.0939
10400,7.008086253369272,0.055
10450,7.04177897574124,0.0195
10500,7.0754716981132075,0.01
10550,7.109164420485175,0.0167
10600,7.142857142857143,0.064
10650,7.17654986522911,0.0736
10700,7.210242587601078,0.0645
10750,7.243935309973046,0.0095
10800,7.277628032345014,0.0681
10850,7.311320754716981,0.0966
10900,7.345013477088949,0.0594
10950,7.378706199460916,0.0449
11000,7.412398921832884,0.0713
11050,7.446091644204852,0.049
11100,7.479784366576819,0.0253
11150,7.513477088948787,0.0439
11200,7.547169811320755,0.0549
11250,7.580862533692723,0.0638
11300,7.6145552560646905,0.0443
11350,7.6482479784366575,0.0348
11400,7.681940700808625,0.0523
11450,7.715633423180593,0.0174
11500,7.74932614555256,0.1004
11550,7.783018867924528,0.08
11600,7.816711590296496,0.0757
11650,7.850404312668464,0.0196
11700,7.884097035040432,0.0105
11750,7.9177897574123985,0.055
11800,7.951482479784366,0.0918
11850,7.985175202156334,0.0611
